ERA Journal Id,Title,Foreign Title,FoR 1,FoR 1 Name,FoR 2,FoR 2 Name,FoR 3,FoR 3 Name,ISSN 1,ISSN 2,ISSN 3,ISSN 4,ISSN 5,ISSN 6,ISSN 7,,,,,,
15440,Upsala Journal of Medical Sciences,,11,Medical and Health Sciences,,,,,0300-9734,2000-1967,,,,,,,,,,,
15441,West Indian Medical Journal,,11,Medical and Health Sciences,,,,,0043-3144,,,,,,,,,,,,
15442,West Virginia Medical Journal,,11,Medical and Health Sciences,,,,,0043-3284,,,,,,,,,,,,
15444,Modern Medical Journal,,11,Medical and Health Sciences,,,,,1001-0912,1671-7562,,,,,,,,,,,
15445,Yonsei Medical Journal,,11,Medical and Health Sciences,,,,,0513-5796,1976-2437,,,,,,,,,,,
15446,Advances in Immunology,,1107,Immunology,,,,,0065-2776,1557-8445,,,,,,,,,,,
15447,Allergologie,,1107,Immunology,,,,,0344-5062,,,,,,,,,,,,
15448,Allergology International,,1107,Immunology,,,,,1323-8930,1440-1592,,,,,,,,,,,
15449,Allergy,,1107,Immunology,,,,,0105-4538,1398-9995,,,,,,,,,,,
15450,Allergy and Asthma Proceedings,,1107,Immunology,,,,,1088-5412,1539-6304,,,,,,,,,,,
15451,Allergy and Clinical Immunology International: journal of the World Allergy Organization,,1103,Clinical Sciences,1107,Immunology,,,0838-1925,1097-1424,,,,,,,,,,,
15454,American Journal of Reproductive Immunology,,1103,Clinical Sciences,1107,Immunology,1114,Paediatrics and Reproductive Medicine,1046-7408,1600-0897,,,,,,,,,,,
15456,"Annals of Allergy, Asthma, and Immunology",,1107,Immunology,,,,,1081-1206,1534-4436,,,,,,,,,,,
15457,Annual Review of Immunology,,1107,Immunology,,,,,0732-0582,1545-3278,,,,,,,,,,,
15458,Asian Pacific Journal of Allergy and Immunology,,1103,Clinical Sciences,1107,Immunology,,,0125-877X,,,,,,,,,,,,
15459,Autoimmunity,,1107,Immunology,,,,,0891-6934,1044-6672,1607-842X,,,,,,,,,,
15461,"Brain, Behavior, and Immunity",,1107,Immunology,1109,Neurosciences,1701,Psychology,0889-1591,1090-2139,,,,,,,,,,,
15462,Cancer Genomics and Proteomics,,1107,Immunology,1112,Oncology and Carcinogenesis,,,1109-6535,1790-6245,,,,,,,,,,,
15463,Cancer Immunology Immunotherapy,,1107,Immunology,,,,,0340-7004,1432-0851,,,,,,,,,,,
15464,Cellular Immunology,,1107,Immunology,,,,,0008-8749,1090-2163,,,,,,,,,,,
15467,Clinical and Developmental Immunology,,1107,Immunology,,,,,1740-2522,1740-2530,,,,,,,,,,,
15469,Clinical and Experimental Allergy,,1107,Immunology,1111,Nutrition and Dietetics,1117,Public Health and Health Services,0954-7894,1365-2222,,,,,,,,,,,
15470,Clinical and Experimental Immunology,,1107,Immunology,,,,,0009-9104,1365-2249,,,,,,,,,,,
15471,Clinical Immunology,,1107,Immunology,,,,,1521-6616,1521-7035,,,,,,,,,,,
15473,Clinical Reviews in Allergy and Immunology,,1107,Immunology,,,,,1080-0549,1559-0267,,,,,,,,,,,
15474,Immunology and Allergy Clinics of North America,,1107,Immunology,,,,,0260-4639,0889-8561,1557-8607,,,,,,,,,,
15476,Contact Dermatitis,,1103,Clinical Sciences,1107,Immunology,,,0105-1873,1600-0536,,,,,,,,,,,
15477,Critical Reviews in Immunology,,1107,Immunology,,,,,1040-8401,,,,,,,,,,,,
15479,Current Opinion in Immunology,,1107,Immunology,,,,,0952-7915,1879-0372,,,,,,,,,,,
15481,Cytokine,,1107,Immunology,0601,Biochemistry and Cell Biology,0604,Genetics,1096-0023,1043-4666,,,,,,,,,,,
15486,European Journal of Immunology,,1107,Immunology,,,,,0014-2980,1521-4141,,,,,,,,,,,
15489,Genes and Immunity,,1107,Immunology,,,,,1466-4879,1476-5470,,,,,,,,,,,
15490,Human Immunology,,1107,Immunology,,,,,0198-8859,,,,,,,,,,,,
15491,Immunity,,1107,Immunology,,,,,1074-7613,1097-4180,,,,,,,,,,,
15492,Immunobiology,,06,Biological Sciences,07,Agricultural and Veterinary Sciences,11,Medical and Health Sciences,0171-2985,1878-3279,,,,,,,,,,,
15493,Immunogenetics,,1107,Immunology,,,,,0093-7711,1432-1211,,,,,,,,,,,
15494,Immunologic Research: a selective reference to current research and practice,,1107,Immunology,,,,,0257-277X,1559-0755,,,,,,,,,,,
15495,Immunological Investigations: a journal of molecular and cellular immunology,,1107,Immunology,,,,,0090-0877,0882-0139,1532-4311,,,,,,,,,,
15496,Immunological Reviews,,1107,Immunology,,,,,0105-2896,1600-065X,,,,,,,,,,,
15497,Immunology,,1107,Immunology,1114,Paediatrics and Reproductive Medicine,,,0019-2805,1365-2567,,,,,,,,,,,
15499,Immunology and Cell Biology,,0601,Biochemistry and Cell Biology,1107,Immunology,,,0818-9641,1440-1711,,,,,,,,,,,
15500,Immunology Letters,,1107,Immunology,,,,,0165-2478,1879-0542,,,,,,,,,,,
15502,Inflammation,,1107,Immunology,,,,,0360-3997,1573-2576,,,,,,,,,,,
15504,International Archives of Allergy and Applied Immunology,,1107,Immunology,,,,,1018-2438,1423-0097,,,,,,,,,,,
15506,International Immunology,,1107,Immunology,,,,,0953-8178,1460-2377,,,,,,,,,,,
15507,International Reviews of Immunology,,1107,Immunology,,,,,0883-0185,1563-5244,,,,,,,,,,,
15508,Journal of Allergy and Clinical Immunology,,1107,Immunology,,,,,0091-6749,1097-6825,,,,,,,,,,,
15509,Journal of Autoimmunity,,1107,Immunology,,,,,0896-8411,1095-9157,,,,,,,,,,,
15510,Journal of Clinical Immunology,,1107,Immunology,,,,,0271-9142,1573-2592,,,,,,,,,,,
15511,Journal of Immunoassay and Immunochemistry,,1107,Immunology,,,,,1532-1819,1532-4230,,,,,,,,,,,
15512,Journal of Immunological Methods,,1107,Immunology,1108,Medical Microbiology,1113,Ophthalmology and Optometry,0022-1759,1872-7905,,,,,,,,,,,
15513,Journal of Immunology,,1107,Immunology,,,,,0022-1767,1550-6606,,,,,,,,,,,
15514,Journal of Immunotherapy,,1107,Immunology,,,,,1524-9557,1537-4513,,,,,,,,,,,
15516,Journal of Investigational Allergology and Clinical Immunology,,1107,Immunology,,,,,1018-9068,1698-0808,,,,,,,,,,,
15517,Journal of Leukocyte Biology,,0601,Biochemistry and Cell Biology,1107,Immunology,,,0741-5400,1938-3673,,,,,,,,,,,
15518,Journal of Neuroimmunology,,1107,Immunology,1109,Neurosciences,,,0165-5728,1872-8421,,,,,,,,,,,
15519,Journal of Reproductive Immunology,,1107,Immunology,1114,Paediatrics and Reproductive Medicine,,,0165-0378,1872-7603,,,,,,,,,,,
15520,Lymphology,,1103,Clinical Sciences,1107,Immunology,,,0024-7766,,,,,,,,,,,,
15521,Mediators of Inflammation,,1107,Immunology,,,,,0962-9351,1466-1861,,,,,,,,,,,
15526,Molecular Immunology,,1107,Immunology,,,,,0161-5890,1872-9142,,,,,,,,,,,
15528,Nature Immunology,,1107,Immunology,,,,,1529-2908,1529-2916,,,,,,,,,,,
15529,Nature Reviews Immunology,,1107,Immunology,,,,,1474-1733,1474-1741,,,,,,,,,,,
15530,Ocular Immunology and Inflammation,,1107,Immunology,,,,,0927-3948,1744-5078,,,,,,,,,,,
15532,Pediatric Allergy and Immunology,,1107,Immunology,1114,Paediatrics and Reproductive Medicine,1117,Public Health and Health Services,0905-6157,1399-3038,,,,,,,,,,,
15533,"Pediatric Asthma, Allergy and Immunology",,1107,Immunology,,,,,0883-1874,1557-7767,,,,,,,,,,,
15534,Scandinavian Journal of Immunology,,1107,Immunology,,,,,0300-9475,1365-3083,,,,,,,,,,,
15535,Seminars in Immunology,,1107,Immunology,,,,,1044-5323,1096-3618,,,,,,,,,,,
15536,Trends in Immunology,,1107,Immunology,,,,,0167-5699,1471-4906,1471-4981,,,,,,,,,,
15538,Viral Immunology,,1107,Immunology,,,,,0882-8245,1557-8976,,,,,,,,,,,
15539,Acta Pathologica et Microbiologica Scandinavica,,1103,Clinical Sciences,1107,Immunology,1108,Medical Microbiology,0903-4641,1600-0463,,,,,,,,,,,
15540,International Journal for Clinical and Investigative Allergology and Clinical Immunology,,1107,Immunology,,,,,0301-0546,1578-1267,,,,,,,,,,,
15541,Allergy Asthma and Clinical Immunology,,1107,Immunology,,,,,1203-844X,1710-1484,1710-1492,,,,,,,,,,
15543,American Journal of Immunology,,1107,Immunology,,,,,1553-619X,1558-3775,,,,,,,,,,,
15544,BMC Immunology,,1107,Immunology,,,,,1471-2172,,,,,,,,,,,,
15547,Central-European Journal of Immunology,,1107,Immunology,,,,,1426-3912,1644-4124,,,,,,,,,,,
15548,Chemical Immunology and Allergy,,1107,Immunology,,,,,1660-2242,1662-2898,,,,,,,,,,,
15550,Clinical and Vaccine Immunology,,1107,Immunology,,,,,1071-412X,1556-679X,1556-6811,,,,,,,,,,
15552,Contributions to Microbiology,,1107,Immunology,,,,,1420-9519,1662-291X,,,,,,,,,,,
15553,Current Immunology Reviews,,1107,Immunology,,,,,1573-3955,1875-631X,,,,,,,,,,,
15556,Expert Review of Clinical Immunology,,1107,Immunology,,,,,1744-666X,1744-8409,,,,,,,,,,,
15558,Food and Agricultural Immunology,,0908,Food Sciences,1107,Immunology,,,0954-0105,1465-3443,,,,,,,,,,,
15561,Indian Journal of Allergy Asthma and Immunology,,1107,Immunology,,,,,0972-6691,,,,,,,,,,,,
15562,International Review of Allergology and Clinical Immunology,,1107,Immunology,,,,,1232-9142,,,,,,,,,,,,
15563,Journal of Clinical Laboratory Analysis,,1107,Immunology,,,,,0887-8013,1098-2825,,,,,,,,,,,
15566,Online Journal of Immunology,,1107,Immunology,,,,,1443-265X,,,,,,,,,,,,
15567,Patient Care: Topics in Allergy and Immunology,,1107,Immunology,,,,,0031-305X,,,,,,,,,,,,
15568,"The Internet Journal of Asthma, Allergy and Immunology",,1107,Immunology,,,,,1532-0642,,,,,,,,,,,,
15569,Chinese Journal of Immunology,,1107,Immunology,,,,,1000-484X,,,,,,,,,,,,
15571,AACN Advanced Critical Care,,1103,Clinical Sciences,,,,,1079-0713,1559-7768,1559-7776,,,,,,,,,,
15573,Abdominal Imaging,,1103,Clinical Sciences,,,,,0364-2356,0942-8925,,,,,,,,,,,
15574,Academic Emergency Medicine,,1103,Clinical Sciences,1117,Public Health and Health Services,,,1069-6563,1553-2712,,,,,,,,,,,
15575,Academic Radiology,,1103,Clinical Sciences,,,,,1076-6332,1878-4046,,,,,,,,,,,
15577,"Acta Anaesthesiologica Scandinavica: an international journal of anaesthesiology and intensive care, pain and emergency medicine",,1103,Clinical Sciences,1109,Neurosciences,1116,Medical Physiology,0001-5172,1399-6576,,,,,,,,,,,
15578,Acta Cytologica: the journal of clinical cytology and cytopathology,,1103,Clinical Sciences,,,,,0001-5547,1938-2650,,,,,,,,,,,
15579,Acta Dermato-Venereologica,,1103,Clinical Sciences,,,,,0001-5555,,,,,,,,,,,,
15580,Acta Diabetologica: an international journal devoted to the study of clinical and experimental diabetes and metabolism,,1103,Clinical Sciences,,,,,0940-5429,1432-5233,,,,,,,,,,,
15581,Acta Endoscopica,,1103,Clinical Sciences,,,,,0240-642X,1765-3134,,,,,,,,,,,
15582,Acta Haematologica,,1102,Cardiorespiratory Medicine and Haematology,,,,,0001-5792,1421-9662,,,,,,,,,,,
15583,Acta Neurochirurgica: the European journal of neurosurgery,,1103,Clinical Sciences,1109,Neurosciences,,,0001-6268,0942-0940,,,,,,,,,,,
15584,Acta Neurologica Belgica,,1103,Clinical Sciences,1109,Neurosciences,,,0300-9009,,,,,,,,,,,,
15585,Acta Neurologica Scandinavica,,1103,Clinical Sciences,,,,,0001-6314,1600-0404,,,,,,,,,,,
15586,Acta Neuropathologica,,1103,Clinical Sciences,1109,Neurosciences,,,0001-6322,1432-0533,,,,,,,,,,,
15588,Acta Obstetricia et Gynecologica Scandinavica,,1114,Paediatrics and Reproductive Medicine,1117,Public Health and Health Services,,,0001-6349,1600-0412,,,,,,,,,,,
15589,Acta Oncologica,,1112,Oncology and Carcinogenesis,,,,,0284-186X,1651-226X,,,,,,,,,,,
15590,Acta Ophthalmologica,,1103,Clinical Sciences,1109,Neurosciences,1113,Ophthalmology and Optometry,1395-3907,1755-375X,1755-3768,,,,,,,,,,
15591,Acta Orthopaedica,,0903,Biomedical Engineering,1103,Clinical Sciences,,,0001-6470,1745-3674,1745-3682,,,,,,,,,,
15594,Acta Oto-Laryngologica,,1103,Clinical Sciences,,,,,0001-6489,1651-2553,,,,,,,,,,,
15595,Acta Paediatrica,,1114,Paediatrics and Reproductive Medicine,,,,,0803-5253,1651-2227,,,,,,,,,,,
15597,Acta Radiologica,,1103,Clinical Sciences,,,,,0284-1851,1600-0455,,,,,,,,,,,
15598,Acta Tropica,,06,Biological Sciences,11,Medical and Health Sciences,,,0001-706X,1873-6254,,,,,,,,,,,
15599,Advances and Technical Standards in Neurosurgery,,1103,Clinical Sciences,1109,Neurosciences,,,0095-4829,,,,,,,,,,,,
15600,Advances in Cancer Research,,1112,Oncology and Carcinogenesis,,,,,0065-230X,,,,,,,,,,,,
15601,Advances in Chronic Kidney Disease,,1103,Clinical Sciences,,,,,1073-4449,1548-5595,1548-5609,,,,,,,,,,
15604,Advances in Neonatal Care,,1103,Clinical Sciences,1114,Paediatrics and Reproductive Medicine,,,1536-0903,1536-0911,,,,,,,,,,,
15607,European Journal of Physiotherapy,,1103,Clinical Sciences,1106,Human Movement and Sports Science,,,1403-8196,1651-1948,2167-9169,2167-9177,,,,,,,,,
15610,Age and Ageing,,1103,Clinical Sciences,1117,Public Health and Health Services,1701,Psychology,0002-0729,1468-2834,,,,,,,,,,,
15611,Ageing and Society,,15,"Commerce, Management, Tourism and Services",16,Studies in Human Society,17,Psychology and Cognitive Sciences,0144-686X,1469-1779,,,,,,,,,,,
15612,Aging Clinical and Experimental Research,,1103,Clinical Sciences,1117,Public Health and Health Services,1702,Cognitive Science,1594-0667,1720-8319,,,,,,,,,,,
15613,AIDS,,06,Biological Sciences,11,Medical and Health Sciences,17,Psychology and Cognitive Sciences,0269-9370,1473-5571,,,,,,,,,,,
15614,AIDS Research and Human Retroviruses,,1103,Clinical Sciences,,,,,0889-2229,1931-8405,,,,,,,,,,,
15615,Aktuelle Urologie,,1103,Clinical Sciences,,,,,0001-7868,1438-8820,,,,,,,,,,,
15616,Alcoholism: Clinical and Experimental Research,,1103,Clinical Sciences,1109,Neurosciences,1701,Psychology,0145-6008,1530-0277,,,,,,,,,,,
15620,Alzheimer Disease and Associated Disorders,,1103,Clinical Sciences,1109,Neurosciences,1702,Cognitive Science,0893-0341,1546-4156,,,,,,,,,,,
15622,Academic Pediatrics,,1114,Paediatrics and Reproductive Medicine,,,,,1530-1567,1876-2859,,,,,,,,,,,
15624,American Annals of the Deaf,,1103,Clinical Sciences,1303,Specialist Studies in Education,2004,Linguistics,0002-726X,0093-1284,1543-0375,,,,,,,,,,
15626,American Heart Journal,,1102,Cardiorespiratory Medicine and Haematology,1117,Public Health and Health Services,,,0002-8703,1097-6744,,,,,,,,,,,
15628,American Journal of Cardiology,,1102,Cardiorespiratory Medicine and Haematology,,,,,0002-9149,1879-1913,,,,,,,,,,,
15629,American Journal of Cardiovascular Drugs,,1102,Cardiorespiratory Medicine and Haematology,,,,,1175-3277,1179-187X,,,,,,,,,,,
15630,American Journal of Clinical Dermatology,,1103,Clinical Sciences,,,,,1175-0561,,,,,,,,,,,,
15631,American Journal of Clinical Oncology: cancer clinical trials,,1105,Dentistry,,,,,0277-3732,1537-453X,,,,,,,,,,,
15632,American Journal of Clinical Pathology,,11,Medical and Health Sciences,,,,,0002-9173,1943-7722,,,,,,,,,,,
15634,American Journal of Dermatopathology,,1103,Clinical Sciences,,,,,0193-1091,1533-0311,,,,,,,,,,,
15635,American Journal of Forensic Medicine and Pathology,,1103,Clinical Sciences,,,,,0195-7910,1533-404X,,,,,,,,,,,
15636,American Journal of Gastroenterology,,1103,Clinical Sciences,,,,,0002-9270,1572-0241,,,,,,,,,,,
15638,American Journal of Hematology,,1102,Cardiorespiratory Medicine and Haematology,,,,,0361-8609,1096-8652,,,,,,,,,,,
15639,American Journal of Human Genetics,,06,Biological Sciences,11,Medical and Health Sciences,,,0002-9297,1537-6605,,,,,,,,,,,
15640,American Journal of Hypertension,,1103,Clinical Sciences,,,,,0895-7061,1139-5990,1941-7225,,,,,,,,,,
15641,American Journal of Infection Control,,1110,Nursing,1117,Public Health and Health Services,,,0161-6005,0196-6553,1527-3296,,,,,,,,,,
15642,American Journal of Kidney Diseases,,1103,Clinical Sciences,1117,Public Health and Health Services,,,0272-6386,1523-6838,,,,,,,,,,,
15644,American Journal of Medical Genetics Part A,,0604,Genetics,1103,Clinical Sciences,,,1552-4825,1552-4833,,,,,,,,,,,
15645,American Journal of Medical Genetics Part B: Neuropsychiatric Genetics,,0604,Genetics,1103,Clinical Sciences,1109,Neurosciences,1552-4841,1552-485X,,,,,,,,,,,
15646,American Journal of Nephrology,,1103,Clinical Sciences,,,,,0250-8095,1421-9670,,,,,,,,,,,
15647,American Journal of Neuroradiology,,1103,Clinical Sciences,1109,Neurosciences,,,0195-6108,1936-959X,,,,,,,,,,,
15648,American Journal of Obstetrics and Gynecology,,1114,Paediatrics and Reproductive Medicine,,,,,0002-9378,1097-6868,,,,,,,,,,,
15649,American Journal of Occupational Therapy,,1103,Clinical Sciences,1117,Public Health and Health Services,,,0272-9490,1943-7676,,,,,,,,,,,
15650,American Journal of Ophthalmology,,1103,Clinical Sciences,1113,Ophthalmology and Optometry,1117,Public Health and Health Services,0002-9394,1879-1891,,,,,,,,,,,
15651,American Journal of Pathology,,11,Medical and Health Sciences,,,,,0002-9440,0097-3599,1525-2191,,,,,,,,,,
15652,American Journal of Perinatology: neonatal and maternal-fetal medicine,,1103,Clinical Sciences,1114,Paediatrics and Reproductive Medicine,,,0735-1631,1098-8785,,,,,,,,,,,
15653,American Journal of Physical Medicine and Rehabilitation,,1103,Clinical Sciences,1106,Human Movement and Sports Science,,,0894-9115,1537-7385,,,,,,,,,,,
15654,American Journal of Physiology: Renal Physiology,,0606,Physiology,1103,Clinical Sciences,1116,Medical Physiology,1522-1466,1931-857X,,,,,,,,,,,
15655,American Journal of Respiratory and Critical Care Medicine,,11,Medical and Health Sciences,,,,,1073-449X,1535-4970,,,,,,,,,,,
15656,American Journal of Respiratory Cell and Molecular Biology,,1102,Cardiorespiratory Medicine and Haematology,,,,,1535-4989,,,,,,,,,,,,
15658,American Journal of Rhinology and Allergy,,1103,Clinical Sciences,,,,,1050-6586,1945-8924,1945-8932,,,,,,,,,,
15659,American Journal of Roentgenology,,1103,Clinical Sciences,,,,,0361-803X,1546-3141,,,,,,,,,,,
15660,American Journal of Speech-Language Pathology,,1103,Clinical Sciences,1702,Cognitive Science,2004,Linguistics,1058-0360,1558-9110,,,,,,,,,,,
15661,The American Journal of Surgery,,1103,Clinical Sciences,,,,,0002-9610,,,,,,,,,,,,
15662,American Journal of Surgical Pathology,,1103,Clinical Sciences,,,,,0147-5185,1532-0979,,,,,,,,,,,
15663,American Journal of Transplantation,,11,Medical and Health Sciences,,,,,1600-6135,1600-6143,,,,,,,,,,,
15665,American Surgeon,,1103,Clinical Sciences,,,,,0003-1348,1555-9823,,,,,,,,,,,
15666,Amyloid: the journal of protein folding disorders,,0601,Biochemistry and Cell Biology,1103,Clinical Sciences,1109,Neurosciences,1350-6129,1744-2818,,,,,,,,,,,
15667,Amyotrophic Lateral Sclerosis and Other Motor Neuron Disorders,,1103,Clinical Sciences,1109,Neurosciences,1702,Cognitive Science,1471-180X,1748-2968,,,,,,,,,,,
15668,Anaesthesia,,1103,Clinical Sciences,1109,Neurosciences,,,0003-2409,1365-2044,,,,,,,,,,,
15669,Anaesthesia and Intensive Care,,11,Medical and Health Sciences,,,,,0310-057X,1448-0271,,,,,,,,,,,
15670,"Der Anaesthesist: Zeitschrift fuer Anaesthesie, Intensivmedizin, Notfall- und Katastrophenmedizin, Schmerzmedizin",,1103,Clinical Sciences,,,,,0003-2417,1432-055X,1437-4943,,,,,,,,,,
15672,Andrologia,,1103,Clinical Sciences,1114,Paediatrics and Reproductive Medicine,,,0303-4569,1439-0272,,,,,,,,,,,
15673,Anesthesia and Analgesia,,1103,Clinical Sciences,1109,Neurosciences,,,0003-2999,1138-1868,1526-7598,,,,,,,,,,
15674,Anesthesiology,,1103,Clinical Sciences,,,,,0003-3022,1528-1175,,,,,,,,,,,
15675,Anesthesiology Clinics,,1103,Clinical Sciences,,,,,0889-8537,1932-2275,,,,,,,,,,,
15676,Angiogenesis,,1103,Clinical Sciences,1115,Pharmacology and Pharmaceutical Sciences,,,0969-6970,1573-7209,,,,,,,,,,,
